Date,forward_stage,WTI,USDKRW,VIX,M2,1,2,3,4,5,6,7,8
2008-07-28,down,125,1006,24,1376462,5,119,83,93,96,99,3,60
2008-07-29,down,122,1006,22,1376462,5,119,83,93,96,99,3,60
2008-07-30,down,127,1010,21,1376462,5,119,83,93,96,99,3,60
2008-07-31,down,124,1011,23,1376462,5,119,83,93,96,99,3,60
2008-08-01,down,125,1011,23,1384308,5,113,83,82,92,99,3,60
2008-08-04,down,121,1011,23,1384308,5,113,83,82,92,99,3,60
2008-08-05,down,119,1011,21,1384308,5,113,83,82,92,99,3,60
2008-08-06,down,119,1011,20,1384308,5,113,83,82,92,99,3,60
2008-08-07,down,120,1011,21,1384308,5,113,83,82,92,99,3,60
2008-08-08,down,115,1011,21,1384308,5,113,83,82,92,99,3,60
2008-08-11,down,114,1011,20,1384308,5,113,83,82,92,99,3,60
2008-08-12,down,113,1011,21,1384308,5,113,83,82,92,99,3,60
2008-08-13,down,116,1011,22,1384308,5,113,83,82,92,99,3,60
2008-08-14,down,115,1011,20,1384308,5,113,83,82,92,99,3,60
2008-08-15,down,114,1011,20,1384308,5,113,83,82,92,99,3,60
2008-08-18,down,113,1011,21,1384308,5,113,83,82,92,99,3,60
2008-08-19,down,115,1011,21,1384308,5,113,83,82,92,99,3,60
2008-08-20,down,115,1011,20,1384308,5,113,83,82,92,99,3,60
2008-08-21,down,121,1011,20,1384308,5,113,83,82,92,99,3,60
2008-08-22,down,115,1011,19,1384308,5,113,83,82,92,99,3,60
2008-08-25,down,115,1011,21,1384308,5,113,83,82,92,99,3,60
2008-08-26,down,116,1089,20,1384308,5,113,83,82,92,99,3,60
2008-08-27,down,118,1084,20,1384308,5,113,83,82,92,99,3,60
2008-08-28,down,116,1079,19,1384308,5,113,83,82,92,99,3,60
2008-08-29,down,115,1088,21,1384308,5,113,83,82,92,99,3,60
2008-09-02,down,110,1134,22,1394433,5,109,83,84,87,98,3,60
2008-09-03,down,109,1148,21,1394433,5,109,83,84,87,98,3,60
2008-09-04,down,108,1138,24,1394433,5,109,83,84,87,98,3,60
2008-09-05,down,106,1117,23,1394433,5,109,83,84,87,98,3,60
2008-09-08,down,106,1078,23,1394433,5,109,83,84,87,98,3,60
2008-09-09,down,103,1102,25,1394433,5,109,83,84,87,98,3,60
2008-09-10,down,103,1093,25,1394433,5,109,83,84,87,98,3,60
2008-09-11,down,101,1105,24,1394433,5,109,83,84,87,98,3,60
2008-09-12,down,101,1101,26,1394433,5,109,83,84,87,98,3,60
2008-09-15,down,96,1099,32,1394433,5,109,83,84,87,98,3,60
2008-09-16,down,91,1160,30,1394433,5,109,83,84,87,98,3,60
2008-09-17,down,97,1100,36,1394433,5,109,83,84,87,98,3,60
2008-09-18,down,98,1159,33,1394433,5,109,83,84,87,98,3,60
2008-09-19,down,105,1137,32,1394433,5,109,83,84,87,98,3,60
2008-09-22,down,121,1119,34,1394433,5,109,83,84,87,98,3,60
2008-09-23,down,107,1147,36,1394433,5,109,83,84,87,98,3,60
2008-09-24,down,106,1154,35,1394433,5,109,83,84,87,98,3,60
2008-09-25,down,108,1157,33,1394433,5,109,83,84,87,98,3,60
2008-09-26,down,107,1160,35,1394433,5,109,83,84,87,98,3,60
2008-09-29,down,96,1184,47,1394433,5,109,83,84,87,98,3,60
2008-09-30,down,101,1205,39,1394433,5,109,83,84,87,98,3,60
2008-10-01,down,99,1190,40,1405255,4,99,83,82,83,98,3,60
2008-10-02,down,94,1227,45,1405255,4,99,83,82,83,98,3,60
2008-10-03,down,94,1230,45,1405255,4,99,83,82,83,98,3,60
2008-10-06,down,88,1268,52,1405255,4,99,83,82,83,98,3,60
2008-10-07,down,90,1334,54,1405255,4,99,83,82,83,98,3,60
2008-10-08,down,89,1398,58,1405255,4,99,83,82,83,98,3,60
2008-10-09,down,87,1387,64,1405255,4,99,83,82,83,98,3,60
2008-10-10,down,78,1314,70,1405255,4,99,83,82,83,98,3,60
2008-10-13,down,81,1229,55,1405255,4,99,83,82,83,98,3,60
2008-10-14,down,79,1210,55,1405255,4,99,83,82,83,98,3,60
2008-10-15,down,75,1249,69,1405255,4,99,83,82,83,98,3,60
2008-10-16,down,70,1363,68,1405255,4,99,83,82,83,98,3,60
2008-10-17,neutral,72,1337,70,1405255,4,99,83,82,83,98,3,60
2008-10-20,down,74,1309,53,1405255,4,99,83,82,83,98,3,60
2008-10-21,down,71,1312,53,1405255,4,99,83,82,83,98,3,60
2008-10-22,down,67,1420,70,1405255,4,99,83,82,83,98,3,60
2008-10-23,up,68,1399,68,1405255,4,99,83,82,83,98,3,60
2008-10-24,up,64,1428,79,1405255,4,99,83,82,83,98,3,60
2008-10-27,up,63,1467,80,1405255,4,99,83,82,83,98,3,60
2008-10-28,up,63,1415,67,1405255,4,99,83,82,83,98,3,60
2008-10-29,up,68,1379,70,1405255,4,99,83,82,83,98,3,60
2008-10-30,up,66,1246,63,1405255,4,99,83,82,83,98,3,60
2008-10-31,up,68,1289,60,1405255,4,99,83,82,83,98,3,60
2008-11-03,neutral,64,1272,54,1421373,4,79,82,62,79,98,3,60
2008-11-04,down,71,1259,48,1421373,4,79,82,62,79,98,3,60
2008-11-05,down,65,1278,55,1421373,4,79,82,62,79,98,3,60
2008-11-06,up,61,1337,64,1421373,4,79,82,62,79,98,3,60
2008-11-07,neutral,61,1315,56,1421373,4,79,82,62,79,98,3,60
2008-11-10,up,62,1330,60,1421373,4,79,82,62,79,98,3,60
2008-11-11,up,59,1335,61,1421373,4,79,82,62,79,98,3,60
2008-11-12,up,56,1367,66,1421373,4,79,82,62,79,98,3,60
2008-11-13,up,58,1364,60,1421373,4,79,82,62,79,98,3,60
2008-11-14,up,57,1414,66,1421373,4,79,82,62,79,98,3,60
2008-11-17,up,55,1419,69,1421373,4,79,82,62,79,98,3,60
2008-11-18,up,54,1453,68,1421373,4,79,82,62,79,98,3,60
2008-11-19,up,54,1457,74,1421373,4,79,82,62,79,98,3,60
2008-11-20,up,50,1507,81,1421373,4,79,82,62,79,98,3,60
2008-11-21,up,50,1486,73,1421373,4,79,82,62,79,98,3,60
2008-11-24,up,55,1508,65,1421373,4,79,82,62,79,98,3,60
2008-11-25,up,51,1501,61,1421373,4,79,82,62,79,98,3,60
2008-11-26,neutral,54,1468,55,1421373,4,79,82,62,79,98,3,60
2008-11-28,down,54,1468,55,1421373,4,79,82,62,79,98,3,60
2008-12-01,neutral,49,1443,69,1430335,3,73,82,55,76,97,3,59
2008-12-02,down,47,1465,63,1430335,3,73,82,55,76,97,3,59
2008-12-03,neutral,47,1464,61,1430335,3,73,82,55,76,97,3,59
2008-12-04,up,44,1488,64,1430335,3,73,82,55,76,97,3,59
2008-12-05,neutral,41,1468,60,1430335,3,73,82,55,76,97,3,59
2008-12-08,down,44,1450,58,1430335,3,73,82,55,76,97,3,59
2008-12-09,down,42,1441,59,1430335,3,73,82,55,76,97,3,59
2008-12-10,down,44,1394,56,1430335,3,73,82,55,76,97,3,59
2008-12-11,down,48,1352,56,1430335,3,73,82,55,76,97,3,59
2008-12-12,neutral,46,1370,54,1430335,3,73,82,55,76,97,3,59
2008-12-15,down,45,1359,57,1430335,3,73,82,55,76,97,3,59
2008-12-16,down,44,1324,52,1430335,3,73,82,55,76,97,3,59
2008-12-17,down,40,1319,50,1430335,3,73,82,55,76,97,3,59
2008-12-18,down,36,1283,47,1430335,3,73,82,55,76,97,3,59
2008-12-19,down,34,1281,45,1430335,3,73,82,55,76,97,3,59
2008-12-22,down,40,1308,45,1430335,3,73,82,55,76,97,3,59
2008-12-23,up,39,1339,45,1430335,3,73,82,55,76,97,3,59
2008-12-24,up,35,1318,44,1430335,3,73,82,55,76,97,3,59
2008-12-26,up,38,1331,43,1430335,3,73,82,55,76,97,3,59
2008-12-29,up,40,1279,44,1430335,3,73,82,55,76,97,3,59
2008-12-30,up,39,1253,42,1430335,3,73,82,55,76,97,3,59
2008-12-31,up,45,1242,40,1430335,3,73,82,55,76,97,3,59
2009-01-02,up,46,1323,39,1437948,3,69,82,46,76,97,3,59
2009-01-05,up,49,1308,39,1437948,3,69,82,46,76,97,3,59
2009-01-06,up,49,1304,39,1437948,3,69,82,46,76,97,3,59
2009-01-07,up,43,1301,43,1437948,3,69,82,46,76,97,3,59
2009-01-08,up,42,1330,43,1437948,3,69,82,46,76,97,3,59
2009-01-09,up,41,1352,43,1437948,3,69,82,46,76,97,3,59
2009-01-12,up,38,1352,46,1437948,3,69,82,46,76,97,3,59
2009-01-13,up,38,1352,43,1437948,3,69,82,46,76,97,3,59
2009-01-14,up,37,1349,49,1437948,3,69,82,46,76,97,3,59
2009-01-15,up,35,1385,51,1437948,3,69,82,46,76,97,3,59
2009-01-16,up,37,1347,46,1437948,3,69,82,46,76,97,3,59
2009-01-20,up,39,1358,57,1437948,3,69,82,46,76,97,3,59
2009-01-21,up,44,1354,46,1437948,3,69,82,46,76,97,3,59
2009-01-22,up,44,1368,47,1437948,3,69,82,46,76,97,3,59
2009-01-23,up,46,1377,47,1437948,3,69,82,46,76,97,3,59
2009-01-26,up,46,1386,46,1437948,3,69,82,46,76,97,3,59
2009-01-27,up,42,1383,42,1437948,3,69,82,46,76,97,3,59
2009-01-28,up,42,1382,40,1437948,3,69,82,46,76,97,3,59
2009-01-29,up,41,1379,43,1437948,3,69,82,46,76,97,3,59
2009-01-30,up,42,1377,45,1437948,3,69,82,46,76,97,3,59
2009-02-02,up,40,1391,46,1466320,2,62,83,53,77,98,3,59
2009-02-03,up,41,1395,43,1466320,2,62,83,53,77,98,3,59
2009-02-04,up,40,1377,44,1466320,2,62,83,53,77,98,3,59
2009-02-05,up,41,1389,44,1466320,2,62,83,53,77,98,3,59
2009-02-06,up,40,1367,43,1466320,2,62,83,53,77,98,3,59
2009-02-09,up,40,1387,44,1466320,2,62,83,53,77,98,3,59
2009-02-10,up,38,1394,47,1466320,2,62,83,53,77,98,3,59
2009-02-11,up,36,1397,45,1466320,2,62,83,53,77,98,3,59
2009-02-12,up,34,1392,41,1466320,2,62,83,53,77,98,3,59
2009-02-13,up,38,1406,43,1466320,2,62,83,53,77,98,3,59
2009-02-17,up,35,1453,49,1466320,2,62,83,53,77,98,3,59
2009-02-18,up,35,1462,48,1466320,2,62,83,53,77,98,3,59
2009-02-19,up,39,1483,47,1466320,2,62,83,53,77,98,3,59
2009-02-20,up,39,1490,49,1466320,2,62,83,53,77,98,3,59
2009-02-23,up,38,1505,53,1466320,2,62,83,53,77,98,3,59
2009-02-24,up,40,1500,45,1466320,2,62,83,53,77,98,3,59
2009-02-25,up,43,1516,45,1466320,2,62,83,53,77,98,3,59
2009-02-26,up,45,1518,45,1466320,2,62,83,53,77,98,3,59
2009-02-27,up,45,1530,46,1466320,2,62,83,53,77,98,3,59
2009-03-02,up,40,1571,53,1477987,2,66,84,59,80,98,4,59
2009-03-03,up,42,1553,51,1477987,2,66,84,59,80,98,4,59
2009-03-04,up,45,1547,48,1477987,2,66,84,59,80,98,4,59
2009-03-05,up,44,1569,50,1477987,2,66,84,59,80,98,4,59
2009-03-06,up,46,1554,49,1477987,2,66,84,59,80,98,4,59
2009-03-09,up,47,1548,50,1477987,2,66,84,59,80,98,4,59
2009-03-10,up,46,1505,44,1477987,2,66,84,59,80,98,4,59
2009-03-11,up,42,1461,44,1477987,2,66,84,59,80,98,4,59
2009-03-12,up,47,1484,41,1477987,2,66,84,59,80,98,4,59
2009-03-13,up,46,1479,42,1477987,2,66,84,59,80,98,4,59
2009-03-16,up,47,1440,44,1477987,2,66,84,59,80,98,4,59
2009-03-17,up,49,1413,41,1477987,2,66,84,59,80,98,4,59
2009-03-18,up,48,1382,40,1477987,2,66,84,59,80,98,4,59
2009-03-19,up,52,1393,44,1477987,2,66,84,59,80,98,4,59
2009-03-20,up,51,1400,46,1477987,2,66,84,59,80,98,4,59
2009-03-23,up,54,1383,43,1477987,2,66,84,59,80,98,4,59
2009-03-24,up,54,1392,43,1477987,2,66,84,59,80,98,4,59
2009-03-25,up,53,1353,42,1477987,2,66,84,59,80,98,4,59
2009-03-26,up,54,1334,40,1477987,2,66,84,59,80,98,4,59
2009-03-27,up,52,1343,41,1477987,2,66,84,59,80,98,4,59
2009-03-30,up,48,1392,46,1477987,2,66,84,59,80,98,4,59
2009-03-31,up,50,1375,44,1477987,2,66,84,59,80,98,4,59
2009-04-01,up,48,1377,42,1487305,2,68,84,63,85,99,4,59
2009-04-02,up,53,1328,42,1487305,2,68,84,63,85,99,4,59
2009-04-03,up,53,1332,40,1487305,2,68,84,63,85,99,4,59
2009-04-06,up,51,1301,41,1487305,2,68,84,63,85,99,4,59
2009-04-07,up,49,1317,40,1487305,2,68,84,63,85,99,4,59
2009-04-08,up,49,1353,39,1487305,2,68,84,63,85,99,4,59
2009-04-09,up,52,1320,37,1487305,2,68,84,63,85,99,4,59
2009-04-13,up,50,1299,38,1487305,2,68,84,63,85,99,4,59
2009-04-14,up,49,1321,38,1487305,2,68,84,63,85,99,4,59
2009-04-15,up,49,1328,36,1487305,2,68,84,63,85,99,4,59
2009-04-16,neutral,50,1333,36,1487305,2,68,84,63,85,99,4,59
2009-04-17,up,50,1326,34,1487305,2,68,84,63,85,99,4,59
2009-04-20,up,46,1328,39,1487305,2,68,84,63,85,99,4,59
2009-04-21,up,47,1354,37,1487305,2,68,84,63,85,99,4,59
2009-04-22,up,49,1347,38,1487305,2,68,84,63,85,99,4,59
2009-04-23,up,50,1334,37,1487305,2,68,84,63,85,99,4,59
2009-04-24,up,52,1340,37,1487305,2,68,84,63,85,99,4,59
2009-04-27,up,50,1351,38,1487305,2,68,84,63,85,99,4,59
2009-04-28,up,50,1345,38,1487305,2,68,84,63,85,99,4,59
2009-04-29,up,51,1341,36,1487305,2,68,84,63,85,99,4,59
2009-04-30,up,51,1278,37,1487305,2,68,84,63,85,99,4,59
2009-05-01,up,53,1265,35,1496344,2,64,84,60,90,100,4,59
2009-05-04,up,54,1262,35,1496344,2,64,84,60,90,100,4,59
2009-05-05,up,54,1273,33,1496344,2,64,84,60,90,100,4,59
2009-05-06,up,56,1272,32,1496344,2,64,84,60,90,100,4,59
2009-05-07,up,57,1259,33,1496344,2,64,84,60,90,100,4,59
2009-05-08,up,59,1229,32,1496344,2,64,84,60,90,100,4,59
2009-05-11,up,59,1236,33,1496344,2,64,84,60,90,100,4,59
2009-05-12,up,59,1237,32,1496344,2,64,84,60,90,100,4,59
2009-05-13,up,58,1241,34,1496344,2,64,84,60,90,100,4,59
2009-05-14,up,59,1262,31,1496344,2,64,84,60,90,100,4,59
2009-05-15,up,56,1255,33,1496344,2,64,84,60,90,100,4,59
2009-05-18,up,59,1256,30,1496344,2,64,84,60,90,100,4,59
2009-05-19,up,60,1242,29,1496344,2,64,84,60,90,100,4,59
2009-05-20,up,62,1246,29,1496344,2,64,84,60,90,100,4,59
2009-05-21,up,61,1234,31,1496344,2,64,84,60,90,100,4,59
2009-05-22,up,62,1244,33,1496344,2,64,84,60,90,100,4,59
2009-05-26,up,62,1265,31,1496344,2,64,84,60,90,100,4,59
2009-05-27,up,63,1273,32,1496344,2,64,84,60,90,100,4,59
2009-05-28,up,65,1267,32,1496344,2,64,84,60,90,100,4,59
2009-05-29,up,66,1250,29,1496344,2,64,84,60,90,100,4,59
2009-06-01,up,69,1250,30,1500854,2,71,84,66,95,101,4,59
2009-06-02,up,69,1231,30,1500854,2,71,84,66,95,101,4,59
2009-06-03,up,66,1240,31,1500854,2,71,84,66,95,101,4,59
2009-06-04,up,69,1247,30,1500854,2,71,84,66,95,101,4,59
2009-06-05,up,68,1253,30,1500854,2,71,84,66,95,101,4,59
2009-06-08,up,68,1246,30,1500854,2,71,84,66,95,101,4,59
2009-06-09,up,70,1258,28,1500854,2,71,84,66,95,101,4,59
2009-06-10,up,71,1257,28,1500854,2,71,84,66,95,101,4,59
2009-06-11,up,73,1251,28,1500854,2,71,84,66,95,101,4,59
2009-06-12,up,72,1251,28,1500854,2,71,84,66,95,101,4,59
2009-06-15,up,71,1257,31,1500854,2,71,84,66,95,101,4,59
2009-06-16,up,70,1264,33,1500854,2,71,84,66,95,101,4,59
2009-06-17,up,71,1261,32,1500854,2,71,84,66,95,101,4,59
2009-06-18,up,71,1270,30,1500854,2,71,84,66,95,101,4,59
2009-06-19,up,70,1273,28,1500854,2,71,84,66,95,101,4,59
2009-06-22,up,67,1281,31,1500854,2,71,84,66,95,101,4,59
2009-06-23,up,69,1282,31,1500854,2,71,84,66,95,101,4,59
2009-06-24,up,69,1281,29,1500854,2,71,84,66,95,101,4,59
2009-06-25,up,70,1286,26,1500854,2,71,84,66,95,101,4,59
2009-06-26,up,69,1282,26,1500854,2,71,84,66,95,101,4,59
2009-06-29,up,71,1279,25,1500854,2,71,84,66,95,101,4,59
2009-06-30,up,70,1273,26,1500854,2,71,84,66,95,101,4,59
2009-07-01,up,69,1262,26,1512274,2,76,84,71,100,101,4,59
2009-07-02,up,67,1280,28,1512274,2,76,84,71,100,101,4,59
2009-07-06,up,64,1267,29,1512274,2,76,84,71,100,101,4,59
2009-07-07,up,63,1277,31,1512274,2,76,84,71,100,101,4,59
2009-07-08,up,60,1275,31,1512274,2,76,84,71,100,101,4,59
2009-07-09,up,60,1277,30,1512274,2,76,84,71,100,101,4,59
2009-07-10,up,60,1287,29,1512274,2,76,84,71,100,101,4,59
2009-07-13,up,60,1307,26,1512274,2,76,84,71,100,101,4,59
2009-07-14,up,60,1295,25,1512274,2,76,84,71,100,101,4,59
2009-07-15,up,62,1272,26,1512274,2,76,84,71,100,101,4,59
2009-07-16,up,62,1263,25,1512274,2,76,84,71,100,101,4,59
2009-07-17,up,64,1260,24,1512274,2,76,84,71,100,101,4,59
2009-07-20,up,64,1243,24,1512274,2,76,84,71,100,101,4,59
2009-07-21,up,65,1247,24,1512274,2,76,84,71,100,101,4,59
2009-07-22,up,65,1252,23,1512274,2,76,84,71,100,101,4,59
2009-07-23,up,67,1256,23,1512274,2,76,84,71,100,101,4,59
2009-07-24,up,68,1245,23,1512274,2,76,84,71,100,101,4,59
2009-07-27,up,68,1239,24,1512274,2,76,84,71,100,101,4,59
2009-07-28,up,67,1241,25,1512274,2,76,84,71,100,101,4,59
2009-07-29,up,63,1245,26,1512274,2,76,84,71,100,101,4,59
2009-07-30,up,67,1230,25,1512274,2,76,84,71,100,101,4,59
2009-07-31,up,69,1223,26,1512274,2,76,84,71,100,101,4,59
2009-08-03,up,72,1214,26,1521348,2,76,84,66,104,101,4,59
2009-08-04,neutral,71,1218,25,1521348,2,76,84,66,104,101,4,59
2009-08-05,neutral,72,1223,25,1521348,2,76,84,66,104,101,4,59
2009-08-06,neutral,72,1223,26,1521348,2,76,84,66,104,101,4,59
2009-08-07,down,71,1223,25,1521348,2,76,84,66,104,101,4,59
2009-08-10,down,71,1228,25,1521348,2,76,84,66,104,101,4,59
2009-08-11,neutral,69,1241,26,1521348,2,76,84,66,104,101,4,59
2009-08-12,down,70,1241,25,1521348,2,76,84,66,104,101,4,59
2009-08-13,neutral,71,1235,25,1521348,2,76,84,66,104,101,4,59
2009-08-14,down,68,1240,24,1521348,2,76,84,66,104,101,4,59
2009-08-17,neutral,67,1256,28,1521348,2,76,84,66,104,101,4,59
2009-08-18,neutral,69,1243,26,1521348,2,76,84,66,104,101,4,59
2009-08-19,neutral,72,1251,26,1521348,2,76,84,66,104,101,4,59
2009-08-20,down,73,1243,25,1521348,2,76,84,66,104,101,4,59
2009-08-21,neutral,74,1241,25,1521348,2,76,84,66,104,101,4,59
2009-08-24,down,74,1227,25,1521348,2,76,84,66,104,101,4,59
2009-08-25,neutral,72,1252,25,1521348,2,76,84,66,104,101,4,59
2009-08-26,neutral,71,1248,25,1521348,2,76,84,66,104,101,4,59
2009-08-27,neutral,72,1238,25,1521348,2,76,84,66,104,101,4,59
2009-08-28,neutral,73,1222,25,1521348,2,76,84,66,104,101,4,59
2009-08-31,neutral,70,1250,26,1521348,2,76,84,66,104,101,4,59
2009-09-01,down,68,1248,29,1531785,2,81,84,76,107,101,4,59
2009-09-02,down,68,1244,29,1531785,2,81,84,76,107,101,4,59
2009-09-03,down,68,1247,27,1531785,2,81,84,76,107,101,4,59
2009-09-04,down,68,1235,25,1531785,2,81,84,76,107,101,4,59
2009-09-08,down,71,1221,26,1531785,2,81,84,76,107,101,4,59
2009-09-09,neutral,71,1223,24,1531785,2,81,84,76,107,101,4,59
2009-09-10,down,72,1220,24,1531785,2,81,84,76,107,101,4,59
2009-09-11,down,69,1221,24,1531785,2,81,84,76,107,101,4,59
2009-09-14,down,69,1220,24,1531785,2,81,84,76,107,101,4,59
2009-09-15,down,71,1193,23,1531785,2,81,84,76,107,101,4,59
2009-09-16,down,73,1205,24,1531785,2,81,84,76,107,101,4,59
2009-09-17,down,72,1184,24,1531785,2,81,84,76,107,101,4,59
2009-09-18,down,72,1187,24,1531785,2,81,84,76,107,101,4,59
2009-09-21,down,70,1205,24,1531785,2,81,84,76,107,101,4,59
2009-09-22,down,72,1203,23,1531785,2,81,84,76,107,101,4,59
2009-09-23,down,69,1196,23,1531785,2,81,84,76,107,101,4,59
2009-09-24,down,66,1194,25,1531785,2,81,84,76,107,101,4,59
2009-09-25,down,66,1158,26,1531785,2,81,84,76,107,101,4,59
2009-09-28,down,67,1176,25,1531785,2,81,84,76,107,101,4,59
2009-09-29,down,67,1163,25,1531785,2,81,84,76,107,101,4,59
2009-09-30,neutral,71,1174,26,1531785,2,81,84,76,107,101,4,59
2009-10-01,neutral,71,1160,28,1547420,2,81,84,76,110,102,4,59
2009-10-02,neutral,70,1182,29,1547420,2,81,84,76,110,102,4,59
2009-10-05,up,70,1164,27,1547420,2,81,84,76,110,102,4,59
2009-10-06,up,71,1168,26,1547420,2,81,84,76,110,102,4,59
2009-10-07,up,70,1164,25,1547420,2,81,84,76,110,102,4,59
2009-10-08,up,72,1167,24,1547420,2,81,84,76,110,102,4,59
2009-10-09,neutral,72,1163,23,1547420,2,81,84,76,110,102,4,59
2009-10-12,neutral,73,1169,23,1547420,2,81,84,76,110,102,4,59
2009-10-13,up,74,1165,23,1547420,2,81,84,76,110,102,4,59
2009-10-14,neutral,75,1155,23,1547420,2,81,84,76,110,102,4,59
2009-10-15,neutral,78,1156,22,1547420,2,81,84,76,110,102,4,59
2009-10-16,neutral,79,1153,21,1547420,2,81,84,76,110,102,4,59
2009-10-19,neutral,80,1166,21,1547420,2,81,84,76,110,102,4,59
2009-10-20,neutral,79,1180,21,1547420,2,81,84,76,110,102,4,59
2009-10-21,neutral,81,1179,22,1547420,2,81,84,76,110,102,4,59
2009-10-22,up,81,1185,21,1547420,2,81,84,76,110,102,4,59
2009-10-23,up,81,1190,22,1547420,2,81,84,76,110,102,4,59
2009-10-26,neutral,79,1184,24,1547420,2,81,84,76,110,102,4,59
2009-10-27,neutral,80,1187,25,1547420,2,81,84,76,110,102,4,59
2009-10-28,neutral,77,1185,28,1547420,2,81,84,76,110,102,4,59
2009-10-29,neutral,80,1185,25,1547420,2,81,84,76,110,102,4,59
2009-10-30,neutral,77,1186,31,1547420,2,81,84,76,110,102,4,59
2009-11-02,neutral,78,1185,30,1558613,2,91,84,80,111,102,4,59
2009-11-03,neutral,80,1182,29,1558613,2,91,84,80,111,102,4,59
2009-11-04,neutral,80,1169,28,1558613,2,91,84,80,111,102,4,59
2009-11-05,up,80,1173,25,1558613,2,91,84,80,111,102,4,59
2009-11-06,neutral,77,1166,24,1558613,2,91,84,80,111,102,4,59
2009-11-09,down,79,1154,23,1558613,2,91,84,80,111,102,4,59
2009-11-10,down,79,1159,23,1558613,2,91,84,80,111,102,4,59
2009-11-11,down,79,1154,23,1558613,2,91,84,80,111,102,4,59
2009-11-12,down,77,1161,24,1558613,2,91,84,80,111,102,4,59
2009-11-13,neutral,76,1154,23,1558613,2,91,84,80,111,102,4,59
2009-11-16,neutral,79,1151,23,1558613,2,91,84,80,111,102,4,59
2009-11-17,neutral,79,1151,22,1558613,2,91,84,80,111,102,4,59
2009-11-18,neutral,80,1156,22,1558613,2,91,84,80,111,102,4,59
2009-11-19,neutral,77,1161,23,1558613,2,91,84,80,111,102,4,59
2009-11-20,down,77,1159,22,1558613,2,91,84,80,111,102,4,59
2009-11-23,neutral,78,1154,21,1558613,2,91,84,80,111,102,4,59
2009-11-24,neutral,76,1152,20,1558613,2,91,84,80,111,102,4,59
2009-11-25,neutral,78,1150,20,1558613,2,91,84,80,111,102,4,59
2009-11-27,up,76,1172,25,1558613,2,91,84,80,111,102,4,59
2009-11-30,neutral,77,1161,25,1558613,2,91,84,80,111,102,4,59
2009-12-01,neutral,78,1140,22,1564408,2,84,85,75,113,102,4,59
2009-12-02,neutral,77,1151,21,1564408,2,84,85,75,113,102,4,59
2009-12-03,neutral,76,1151,22,1564408,2,84,85,75,113,102,4,59
2009-12-04,down,75,1153,21,1564408,2,84,85,75,113,102,4,59
2009-12-07,neutral,74,1150,22,1564408,2,84,85,75,113,102,4,59
2009-12-08,neutral,73,1159,24,1564408,2,84,85,75,113,102,4,59
2009-12-09,neutral,71,1158,23,1564408,2,84,85,75,113,102,4,59
2009-12-10,neutral,71,1164,22,1564408,2,84,85,75,113,102,4,59
2009-12-11,down,70,1162,22,1564408,2,84,85,75,113,102,4,59
2009-12-14,down,70,1155,21,1564408,2,84,85,75,113,102,4,59
2009-12-15,down,71,1156,21,1564408,2,84,85,75,113,102,4,59
2009-12-16,down,73,1168,21,1564408,2,84,85,75,113,102,4,59
2009-12-17,neutral,73,1172,23,1564408,2,84,85,75,113,102,4,59
2009-12-18,neutral,73,1168,22,1564408,2,84,85,75,113,102,4,59
2009-12-21,neutral,72,1187,20,1564408,2,84,85,75,113,102,4,59
2009-12-22,neutral,74,1179,20,1564408,2,84,85,75,113,102,4,59
2009-12-23,neutral,77,1182,20,1564408,2,84,85,75,113,102,4,59
2009-12-24,down,78,1156,19,1564408,2,84,85,75,113,102,4,59
2009-12-28,neutral,79,1170,20,1564408,2,84,85,75,113,102,4,59
2009-12-29,neutral,79,1167,20,1564408,2,84,85,75,113,102,4,59
2009-12-30,neutral,79,1162,20,1564408,2,84,85,75,113,102,4,59
2009-12-31,neutral,79,1151,22,1564408,2,84,85,75,113,102,4,59
2010-01-04,down,82,1132,20,1576036,2,88,85,72,114,103,5,58
2010-01-05,neutral,82,1141,19,1576036,2,88,85,72,114,103,5,58
2010-01-06,neutral,83,1130,19,1576036,2,88,85,72,114,103,5,58
2010-01-07,neutral,83,1135,19,1576036,2,88,85,72,114,103,5,58
2010-01-08,neutral,83,1123,18,1576036,2,88,85,72,114,103,5,58
2010-01-11,neutral,83,1121,18,1576036,2,88,85,72,114,103,5,58
2010-01-12,neutral,81,1124,18,1576036,2,88,85,72,114,103,5,58
2010-01-13,neutral,80,1120,18,1576036,2,88,85,72,114,103,5,58
2010-01-14,neutral,79,1121,18,1576036,2,88,85,72,114,103,5,58
2010-01-15,neutral,78,1122,18,1576036,2,88,85,72,114,103,5,58
2010-01-19,neutral,79,1128,18,1576036,2,88,85,72,114,103,5,58
2010-01-20,neutral,78,1132,19,1576036,2,88,85,72,114,103,5,58
2010-01-21,down,76,1142,22,1576036,2,88,85,72,114,103,5,58
2010-01-22,neutral,75,1154,27,1576036,2,88,85,72,114,103,5,58
2010-01-25,up,75,1131,25,1576036,2,88,85,72,114,103,5,58
2010-01-26,up,75,1160,25,1576036,2,88,85,72,114,103,5,58
2010-01-27,up,74,1164,23,1576036,2,88,85,72,114,103,5,58
2010-01-28,up,74,1153,24,1576036,2,88,85,72,114,103,5,58
2010-01-29,up,73,1158,25,1576036,2,88,85,72,114,103,5,58
2010-02-01,up,74,1163,23,1595959,2,86,86,70,114,102,4,59
2010-02-02,up,77,1157,21,1595959,2,86,86,70,114,102,4,59
