날짜,레이블,WTI,환율,VIX,PBR,통화량,기준금리,소비자물가지수,수입금액지수,수출금액지수,경제심리지수,경기종합지수,실업률,고용률,한국경제성장률,미국경제성장률,OBV,ADI,EOM,MFI,MACD,ADX,RSI,ATR,ev_ebitda
2019-07-01,down,59.09,1155.6,14.06,0.89,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9,-1009936585.0,-3106432.75,3.38,53.79,10.49,42.8,77.97,6.95,0.0776387487
2019-07-02,down,56.25,1159.75,12.93,0.89,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9,-1006096585.0,695102.04,5.61,58.5,10.02,40.71,78.61,7.09,0.0777811892
2019-07-03,down,57.34,1165.58,12.57,0.87,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9,-1008716585.0,-2904779.22,6.33,56.08,9.25,38.65,74.12,6.96,0.0816483905
2019-07-05,down,57.51,1167.13,13.28,0.87,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9,-1008176585.0,-457108.6,14.73,57.81,8.08,34.64,79.34,7.15,0.0814914483
2019-07-08,neutral,57.66,1174.02,13.96,0.85,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9,-1010946585.0,-3734769.2,13.14,55.35,7.06,32.59,76.39,6.75,0.0847253151
2019-07-09,down,57.83,1179.85,14.09,0.82,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9,-1015046584.0,-5130040.16,6.05,51.55,6.52,30.87,71.5,6.06,0.0892402861
2019-07-10,down,60.43,1181.48,13.03,0.82,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9,-1009266584.0,-582945.74,-2.11,57.79,6.64,29.71,71.29,5.76,0.0881347447
2019-07-11,down,60.2,1175.53,12.93,0.83,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9,-1004566584.0,2009348.44,0.61,63.55,6.63,29.35,74.51,5.78,0.0862663511
2019-07-12,down,60.21,1174.08,12.39,0.82,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9,-1008026584.0,87024.79,1.34,60.86,6.2,27.91,76.83,5.95,0.0874134231
2019-07-15,down,59.58,1176.41,12.68,0.81,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9,-1011536584.0,-2035245.28,1.67,57.94,5.72,26.53,76.26,6.01,0.0885933002
2019-07-16,down,57.62,1178.43,12.86,0.82,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9,-1008866584.0,381232.88,4.41,61.13,5.43,25.12,81.86,6.07,0.0891483746
2019-07-17,down,56.78,1177.88,13.97,0.8,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9,-1011396584.0,-1797448.84,7.91,59.15,4.84,23.87,80.39,5.99,0.0916336208
2019-07-18,down,55.3,1178.69,13.53,0.78,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9,-1014986584.0,-3520000.0,-0.71,56.28,4.62,22.77,79.99,5.66,0.0924286445
2019-07-19,down,55.63,1170.77,14.45,0.8,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9,-1011466584.0,2752422.68,0.04,60.06,4.74,22.41,79.4,5.69,0.0925274481
2019-07-22,down,56.22,1175.11,13.53,0.79,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9,-1014956584.0,888831.17,-0.83,57.41,4.35,21.61,74.99,5.83,0.0932354921
2019-07-23,down,56.77,1174.76,12.61,0.8,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9,-1012596584.0,847833.94,0.79,59.91,3.91,20.9,73.11,6.09,0.0936431662
2019-07-24,down,55.88,1176.8,12.07,0.79,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9,-1015646584.0,-2464568.53,7.18,57.69,3.21,19.93,75.37,6.26,0.0942635448
2019-07-25,down,56.02,1176.55,12.74,0.78,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9,-1018536584.0,-23500.66,3.51,55.54,2.57,18.94,74.84,6.18,0.0965011381
2019-07-26,down,56.2,1182.39,12.16,0.77,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9,-1024466584.0,1568425.76,-0.21,50.87,2.08,18.39,71.35,6.07,0.098505382
2019-07-29,neutral,56.87,1183.35,12.83,0.77,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9,-1029476584.0,-1498639.31,-0.12,46.51,1.62,18.44,63.46,6.11,0.0990761893
2019-07-30,neutral,58.05,1181.85,13.94,0.77,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9,-1022606584.0,19704.14,-2.17,52.43,1.12,18.32,62.38,6.22,0.0987324446
2019-07-31,neutral,58.58,1180.65,16.12,0.77,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9,-1019276584.0,-1011225.49,3.5,55.62,0.4,17.99,61.17,6.44,0.0991920928
2019-08-01,neutral,53.95,1186.31,17.87,0.76,2830351.7,1.5,99.425,116.96,104.19,93.9,98.0,3.5,61.0,0.4,0.9,-1023486584.0,-4004755.24,4.69,52.18,-0.69,17.19,58.04,6.34,0.100831452
2019-08-02,up,55.66,1194.75,17.61,0.75,2830351.7,1.5,99.425,116.96,104.19,93.9,98.0,3.5,61.0,0.4,0.9,-1027606584.0,-1280438.36,3.62,48.62,-1.55,16.85,57.49,6.27,0.101912284
2019-08-05,up,54.69,1203.94,24.59,0.73,2830351.7,1.5,99.425,116.96,104.19,93.9,98.0,3.5,61.0,0.4,0.9,-1031286584.0,-5337037.04,4.31,45.29,-2.31,17.3,56.32,6.13,0.10742476
2019-08-06,up,53.63,1216.65,20.17,0.72,2830351.7,1.5,99.425,116.96,104.19,93.9,98.0,3.5,61.0,0.4,0.9,-1037836584.0,-1307407.76,3.83,38.88,-2.66,18.22,52.26,5.95,0.107697652
2019-08-07,up,51.09,1212.53,19.49,0.71,2830351.7,1.5,99.425,116.96,104.19,93.9,98.0,3.5,61.0,0.4,0.9,-1045226584.0,-3206143.88,-2.95,30.48,-2.81,19.57,45.36,5.59,0.110056952
2019-08-08,up,52.54,1212.23,16.91,0.72,2830351.7,1.5,99.425,116.96,104.19,93.9,98.0,3.5,61.0,0.4,0.9,-1040056584.0,1639175.26,-2.01,33.42,-2.57,20.01,52.98,5.49,0.106754028
2019-08-09,up,54.5,1207.03,17.97,0.73,2830351.7,1.5,99.425,116.96,104.19,93.9,98.0,3.5,61.0,0.4,0.9,-1034756584.0,-1038048.78,-0.98,36.86,-2.72,21.23,46.84,5.56,0.10648862
2019-08-12,up,54.93,1213.2,21.09,0.74,2830351.7,1.5,99.425,116.96,104.19,93.9,98.0,3.5,61.0,0.4,0.9,-1028676584.0,-781413.04,10.34,41.45,-3.07,22.4,49.49,5.77,0.103270034
2019-08-13,up,57.1,1217.63,17.52,0.72,2830351.7,1.5,99.425,116.96,104.19,93.9,98.0,3.5,61.0,0.4,0.9,-1032316584.0,-3011801.65,4.94,37.05,-3.66,23.66,42.68,5.36,0.106091619
2019-08-14,up,55.23,1204.73,22.1,0.71,2830351.7,1.5,99.425,116.96,104.19,93.9,98.0,3.5,61.0,0.4,0.9,-1036136584.0,-3678228.44,2.51,32.21,-3.67,24.63,37.43,5.15,0.107969128
2019-08-16,up,54.87,1211.5,18.47,0.71,2830351.7,1.5,99.425,116.96,104.19,93.9,98.0,3.5,61.0,0.4,0.9,-1032016584.0,3159792.15,-5.57,34.86,-3.37,24.55,37.78,5.21,0.108106786
2019-08-19,up,56.21,1207.49,16.88,0.73,2830351.7,1.5,99.425,116.96,104.19,93.9,98.0,3.5,61.0,0.4,0.9,-1028406584.0,2995742.57,-3.76,37.35,-3.07,23.7,43.62,4.94,0.104532783
2019-08-20,up,56.34,1210.53,17.5,0.73,2830351.7,1.5,99.425,116.96,104.19,93.9,98.0,3.5,61.0,0.4,0.9,-1024576584.0,1275089.82,-1.95,40.23,-3.13,23.53,46.08,4.86,0.104022433
2019-08-21,up,55.68,1205.28,15.8,0.74,2830351.7,1.5,99.425,116.96,104.19,93.9,98.0,3.5,61.0,0.4,0.9,-1021196584.0,1944696.57,-1.14,42.98,-3.31,24.14,39.5,4.86,0.104661813
2019-08-22,up,55.35,1201.32,16.68,0.73,2830351.7,1.5,99.425,116.96,104.19,93.9,98.0,3.5,61.0,0.4,0.9,-1024156584.0,-2174956.27,4.1,39.59,-3.76,25.22,32.96,4.94,0.103519621
2019-08-23,up,54.17,1208.56,19.87,0.73,2830351.7,1.5,99.425,116.96,104.19,93.9,98.0,3.5,61.0,0.4,0.9,-1027226584.0,-39497.49,2.35,35.92,-4.12,26.64,19.6,4.9,0.105437381
2019-08-26,up,53.64,1212.65,19.32,0.71,2830351.7,1.5,99.425,116.96,104.19,93.9,98.0,3.5,61.0,0.4,0.9,-1029846584.0,-2452693.5,-0.32,32.73,-4.27,26.77,9.29,4.86,0.108106786
2019-08-27,up,54.93,1210.73,20.31,0.72,2830351.7,1.5,99.425,116.96,104.19,93.9,98.0,3.5,61.0,0.4,0.9,-1026986584.0,-1465483.87,0.25,34.44,-3.94,25.99,16.32,4.98,0.106221813
2019-08-28,up,55.78,1210.76,19.35,0.72,2830351.7,1.5,99.425,116.96,104.19,93.9,98.0,3.5,61.0,0.4,0.9,-1022856584.0,1913680.78,-1.3,37.05,-3.56,25.13,24.21,5.06,0.105829491
2019-08-29,up,56.71,1211.37,17.88,0.72,2830351.7,1.5,99.425,116.96,104.19,93.9,98.0,3.5,61.0,0.4,0.9,-1025356584.0,-1699398.91,-3.02,34.24,-3.19,23.95,21.37,5.21,0.106619791
2019-08-30,up,55.1,1207.16,18.98,0.74,2830351.7,1.5,99.425,116.96,104.19,93.9,98.0,3.5,61.0,0.4,0.9,-1023086584.0,3029763.78,-2.35,35.58,-2.59,22.93,25.51,5.09,0.103270034
2019-09-03,up,53.94,1212.77,19.66,0.73,2849712.7,1.5,99.794,107.56,105.63,93.4,98.1,3.5,61.0,0.4,0.9,-1029186584.0,-2217830.42,2.34,28.68,-2.21,21.93,31.7,5.23,0.103770418
2019-09-04,up,56.26,1210.48,17.33,0.71,2849712.7,1.5,99.794,107.56,105.63,93.4,98.1,3.5,61.0,0.4,0.9,-1025556584.0,3720000.0,-1.73,30.39,-1.65,21.66,30.38,5.33,0.103019092
2019-09-05,up,56.3,1202.69,16.27,0.72,2849712.7,1.5,99.794,107.56,105.63,93.4,98.1,3.5,61.0,0.4,0.9,-1021836584.0,-851074.92,-0.89,32.22,-0.94,20.43,35.67,5.47,0.101792434
2019-09-06,up,56.52,1196.0,15.0,0.72,2849712.7,1.5,99.794,107.56,105.63,93.4,98.1,3.5,61.0,0.4,0.9,-1018156584.0,-2053770.49,-0.24,34.12,-0.14,19.48,34.01,5.65,0.100711689
2019-09-09,neutral,57.85,1191.62,15.27,0.72,2849712.7,1.5,99.794,107.56,105.63,93.4,98.1,3.5,61.0,0.4,0.9,-1015276584.0,-2225463.26,-3.15,35.65,0.84,18.69,33.6,5.9,0.101548614
2019-09-10,neutral,57.4,1190.86,15.2,0.74,2849712.7,1.5,99.794,107.56,105.63,93.4,98.1,3.5,61.0,0.4,0.9,-1012066584.0,4405661.88,-5.7,37.39,2.06,17.83,46.51,5.79,0.0959595353
2019-09-11,neutral,55.75,1189.5,14.61,0.75,2849712.7,1.5,99.794,107.56,105.63,93.4,98.1,3.5,61.0,0.4,0.9,-1006596584.0,1567009.35,-3.03,40.59,2.89,17.17,54.91,5.59,0.0945768268
2019-09-16,neutral,62.9,1178.72,14.67,0.78,2849712.7,1.5,99.794,107.56,105.63,93.4,98.1,3.5,61.0,0.4,0.9,-1000386584.0,10707404.84,-0.99,44.68,3.64,17.79,76.33,5.08,0.0885933002
2019-09-17,neutral,59.34,1183.29,14.44,0.78,2849712.7,1.5,99.794,107.56,105.63,93.4,98.1,3.5,61.0,0.4,0.9,-987546584.0,1179262.9,1.08,55.95,3.42,17.93,74.74,5.02,0.0887769231
2019-09-18,neutral,58.11,1185.65,13.95,0.77,2849712.7,1.5,99.794,107.56,105.63,93.4,98.1,3.5,61.0,0.4,0.9,-994306584.0,-1594658.82,1.79,49.71,3.08,16.96,75.83,5.07,0.0893343081
2019-09-19,up,58.13,1189.55,14.05,0.76,2849712.7,1.5,99.794,107.56,105.63,93.4,98.1,3.5,61.0,0.4,0.9,-999816584.0,-3518790.7,0.89,43.74,2.89,16.29,67.21,4.99,0.0911451386
2019-09-20,neutral,58.09,1193.86,15.32,0.77,2849712.7,1.5,99.794,107.56,105.63,93.4,98.1,3.5,61.0,0.4,0.9,-995146584.0,3575632.18,-1.23,48.2,2.93,16.11,62.18,5.04,0.0898987364
2019-09-23,up,58.64,1193.13,14.91,0.77,2849712.7,1.5,99.794,107.56,105.63,93.4,98.1,3.5,61.0,0.4,0.9,-991106584.0,366773.16,-0.25,52.5,2.72,16.27,62.39,5.16,0.0907588798
2019-09-24,up,57.29,1193.01,17.05,0.77,2849712.7,1.5,99.794,107.56,105.63,93.4,98.1,3.5,61.0,0.4,0.9,-987826584.0,1559818.18,1.75,56.3,2.4,15.87,60.1,5.32,0.0885933002
2019-09-25,up,56.49,1193.94,15.96,0.75,2849712.7,1.5,99.794,107.56,105.63,93.4,98.1,3.5,61.0,0.4,0.9,-991556584.0,-3584753.36,1.35,52.68,1.9,15.29,57.33,5.22,0.0925274481
2019-09-26,up,56.41,1197.89,16.07,0.76,2849712.7,1.5,99.794,107.56,105.63,93.4,98.1,3.5,61.0,0.4,0.9,-987356584.0,-108476.82,1.74,57.61,1.82,14.74,57.93,5.11,0.0912432195
2019-09-27,up,55.91,1198.63,17.22,0.75,2849712.7,1.5,99.794,107.56,105.63,93.4,98.1,3.5,61.0,0.4,0.9,-991136584.0,-1517153.85,2.21,54.01,1.5,14.56,57.23,5.12,0.0932354921
2019-09-30,up,54.07,1201.91,16.24,0.76,2849712.7,1.5,99.794,107.56,105.63,93.4,98.1,3.5,61.0,0.4,0.9,-987876584.0,2459964.48,-7.05,57.92,1.33,14.62,56.85,5.12,0.0922275744
2019-10-01,up,53.62,1198.0,18.56,0.76,2874064.4,1.25,100.041,115.69,110.77,92.4,98.5,3.5,61.1,1.2,0.4,-985316584.0,125000.0,3.13,61.14,0.83,14.94,63.1,5.04,0.0920294157
2019-10-02,up,52.64,1201.69,20.56,0.75,2874064.4,1.25,100.041,115.69,110.77,92.4,98.5,3.5,61.1,1.2,0.4,-988566584.0,-3500000.0,5.75,58.38,0.12,14.19,57.67,4.91,0.0925274481
2019-10-04,up,52.81,1200.08,17.04,0.74,2874064.4,1.25,100.041,115.69,110.77,92.4,98.5,3.5,61.1,1.2,0.4,-992066584.0,-3173663.37,5.21,55.25,-0.33,13.85,55.68,4.62,0.0930329833
2019-10-07,up,52.75,1191.33,17.86,0.73,2874064.4,1.25,100.041,115.69,110.77,92.4,98.5,3.5,61.1,1.2,0.4,-995476584.0,-1050184.62,-0.69,52.03,-0.46,14.64,50.92,4.45,0.0974929604
2019-10-08,up,52.63,1195.76,20.28,0.73,2874064.4,1.25,100.041,115.69,110.77,92.4,98.5,3.5,61.1,1.2,0.4,-991806584.0,-726750.0,3.31,55.98,-0.32,14.52,52.92,4.54,0.0953167083
2019-10-10,up,53.55,1196.78,17.57,0.72,2874064.4,1.25,100.041,115.69,110.77,92.4,98.5,3.5,61.1,1.2,0.4,-995036584.0,-3120806.85,-1.36,53.06,-0.22,14.59,44.09,4.41,0.0970488893
2019-10-11,up,54.7,1188.81,15.58,0.73,2874064.4,1.25,100.041,115.69,110.77,92.4,98.5,3.5,61.1,1.2,0.4,-990326584.0,382296.82,-3.45,58.21,0.34,13.59,49.95,4.43,0.0959595353
2019-10-14,up,53.59,1182.49,14.57,0.74,2874064.4,1.25,100.041,115.69,110.77,92.4,98.5,3.5,61.1,1.2,0.4,-986836584.0,1600336.13,-1.86,62.42,0.74,13.04,61.14,4.26,0.0938504631
2019-10-15,up,52.81,1182.3,13.54,0.74,2874064.4,1.25,100.041,115.69,110.77,92.4,98.5,3.5,61.1,1.2,0.4,-989596584.0,-953333.33,-1.35,60.27,0.73,13.6,45.45,4.31,0.0946824366
2019-10-16,up,53.36,1183.93,13.68,0.75,2874064.4,1.25,100.041,115.69,110.77,92.4,98.5,3.5,61.1,1.2,0.4,-987396584.0,690260.87,1.41,62.94,0.7,14.36,42.65,4.42,0.0941610008
2019-10-17,up,53.93,1184.83,13.79,0.74,2874064.4,1.25,100.041,115.69,110.77,92.4,98.5,3.5,61.1,1.2,0.4,-990336584.0,-1845825.69,-2.36,60.77,0.45,14.92,38.07,4.42,0.0968294957
2019-10-18,up,53.78,1177.27,14.25,0.74,2874064.4,1.25,100.041,115.69,110.77,92.4,98.5,3.5,61.1,1.2,0.4,-987706584.0,-3152785.15,2.23,63.86,0.43,15.76,40.6,4.42,0.0955292927
2019-10-21,up,53.31,1178.08,14.0,0.74,2874064.4,1.25,100.041,115.69,110.77,92.4,98.5,3.5,61.1,1.2,0.4,-991906584.0,-1065721.93,-2.03,60.89,0.25,16.04,37.41,4.36,0.0973809914
2019-10-22,up,54.16,1171.4,14.46,0.74,2874064.4,1.25,100.041,115.69,110.77,92.4,98.5,3.5,61.1,1.2,0.4,-989716584.0,1583283.58,2.59,63.39,0.21,17.14,47.67,4.4,0.0952096796
2019-10-23,up,55.97,1171.26,14.01,0.73,2874064.4,1.25,100.041,115.69,110.77,92.4,98.5,3.5,61.1,1.2,0.4,-992836584.0,-2463612.33,3.16,61.27,-0.12,17.68,34.24,4.28,0.0988475447
2019-10-24,up,56.23,1169.7,13.71,0.73,2874064.4,1.25,100.041,115.69,110.77,92.4,98.5,3.5,61.1,1.2,0.4,-989426584.0,2473804.71,0.43,65.02,-0.0,18.97,42.87,4.26,0.0981655798
2019-10-25,up,56.66,1174.25,12.65,0.72,2874064.4,1.25,100.041,115.69,110.77,92.4,98.5,3.5,61.1,1.2,0.4,-991986584.0,-1242926.83,-0.27,63.47,0.08,19.22,42.99,4.36,0.0996536506
2019-10-28,up,55.81,1170.82,13.11,0.72,2874064.4,1.25,100.041,115.69,110.77,92.4,98.5,3.5,61.1,1.2,0.4,-988866584.0,-642619.93,0.16,66.8,0.44,19.49,37.58,4.41,0.099422336
2019-10-29,up,55.54,1166.76,13.2,0.72,2874064.4,1.25,100.041,115.69,110.77,92.4,98.5,3.5,61.1,1.2,0.4,-991016584.0,-1921487.6,-0.61,65.65,0.84,19.99,38.09,4.54,0.0979388053
2019-10-30,up,55.06,1165.75,12.33,0.73,2874064.4,1.25,100.041,115.69,110.77,92.4,98.5,3.5,61.1,1.2,0.4,-987916584.0,-876435.33,-0.1,68.85,1.39,20.43,41.03,4.71,0.0993058942
2019-10-31,up,54.18,1163.7,13.22,0.73,2874064.4,1.25,100.041,115.69,110.77,92.4,98.5,3.5,61.1,1.2,0.4,-993586584.0,-4510000.0,0.53,66.02,1.93,21.02,44.59,4.83,0.099422336
2019-11-01,neutral,56.2,1168.55,12.3,0.73,2897698.5,1.25,99.481,112.14,106.59,90.8,98.8,3.7,61.1,1.2,0.4,-998096584.0,898181.82,-3.06,63.58,2.65,21.87,49.97,5.05,0.099422336
2019-11-04,down,56.54,1163.8,12.83,0.75,2897698.5,1.25,99.481,112.14,106.59,90.8,98.8,3.7,61.1,1.2,0.4,-995056584.0,5808103.45,-4.75,66.57,3.55,22.33,63.06,4.74,0.096175
2019-11-05,down,57.23,1161.81,13.1,0.76,2897698.5,1.25,99.481,112.14,106.59,90.8,98.8,3.7,61.1,1.2,0.4,-989146584.0,5853333.33,-0.89,72.9,3.83,23.71,63.2,4.34,0.0941610008
2019-11-06,neutral,56.35,1155.2,12.62,0.76,2897698.5,1.25,99.481,112.14,106.59,90.8,98.8,3.7,61.1,1.2,0.4,-995026584.0,693809.52,-0.23,70.23,3.71,23.88,64.09,4.34,0.0947882825
2019-11-07,neutral,57.15,1160.08,12.73,0.76,2897698.5,1.25,99.481,112.14,106.59,90.8,98.8,3.7,61.1,1.2,0.4,-998786584.0,-573618.68,0.99,68.38,3.57,23.28,64.14,4.41,0.0948921981
2019-11-08,up,57.24,1158.6,12.07,0.76,2897698.5,1.25,99.481,112.14,106.59,90.8,98.8,3.7,61.1,1.2,0.4,-1002566584.0,2496369.43,0.63,66.43,3.37,22.32,67.74,4.55,0.0942635448
2019-11-11,up,56.86,1158.6,12.69,0.75,2897698.5,1.25,99.481,112.14,106.59,90.8,98.8,3.7,61.1,1.2,0.4,-1007656584.0,-1939831.33,1.43,63.64,3.12,21.55,68.66,4.62,0.0957428275
2019-11-12,neutral,56.8,1163.9,12.68,0.75,2897698.5,1.25,99.481,112.14,106.59,90.8,98.8,3.7,61.1,1.2,0.4,-1004046584.0,7278690.91,0.16,67.3,3.05,20.84,70.93,4.65,0.0963914345
2019-11-13,up,57.12,1164.95,13.0,0.74,2897698.5,1.25,99.481,112.14,106.59,90.8,98.8,3.7,61.1,1.2,0.4,-1016326584.0,-3711864.41,2.48,60.06,2.84,20.53,67.49,4.74,0.0983910768
2019-11-14,up,56.77,1169.86,13.05,0.73,2897698.5,1.25,99.481,112.14,106.59,90.8,98.8,3.7,61.1,1.2,0.4,-1020826584.0,-2426628.18,-1.46,56.83,2.83,20.27,66.71,4.65,0.0982770366
2019-11-15,neutral,57.72,1167.52,12.05,0.75,2897698.5,1.25,99.481,112.14,106.59,90.8,98.8,3.7,61.1,1.2,0.4,-1014956584.0,2336655.23,-1.4,62.92,3.05,20.7,78.85,4.59,0.0968294957
2019-11-18,neutral,57.05,1162.33,12.46,0.74,2897698.5,1.25,99.481,112.14,106.59,90.8,98.8,3.7,61.1,1.2,0.4,-1019946584.0,-1070357.14,2.55,59.45,2.86,20.69,75.67,4.49,0.0962842113
2019-11-19,neutral,55.21,1165.69,12.86,0.74,2897698.5,1.25,99.481,112.14,106.59,90.8,98.8,3.7,61.1,1.2,0.4,-1023276584.0,3185805.47,0.61,56.94,2.64,19.71,75.82,4.58,0.096175
2019-11-20,up,57.11,1165.82,12.78,0.74,2897698.5,1.25,99.481,112.14,106.59,90.8,98.8,3.7,61.1,1.2,0.4,-1027006584.0,-843169.81,1.56,54.01,2.37,19.25,66.19,4.68,0.0986176122
2019-11-21,up,58.58,1168.26,13.13,0.73,2897698.5,1.25,99.481,112.14,106.59,90.8,98.8,3.7,61.1,1.2,0.4,-1030926584.0,-2021355.93,0.43,50.76,2.25,18.99,58.81,4.66,0.100356522
2019-11-22,neutral,57.77,1175.23,12.34,0.73,2897698.5,1.25,99.481,112.14,106.59,90.8,98.8,3.7,61.1,1.2,0.4,-1026476584.0,-521268.29,-1.68,54.8,2.4,18.89,50.39,4.56,0.100356522
2019-11-25,down,58.01,1179.49,11.87,0.74,2897698.5,1.25,99.481,112.14,106.59,90.8,98.8,3.7,61.1,1.2,0.4,-1023736584.0,2798095.24,-2.74,57.41,2.47,19.37,51.35,4.53,0.0987324446
2019-11-26,down,58.41,1172.41,11.54,0.74,2897698.5,1.25,99.481,112.14,106.59,90.8,98.8,3.7,61.1,1.2,0.4,-1027376584.0,-4823665.89,0.94,54.72,2.11,19.5,54.13,4.54,0.0997709099
2019-11-27,down,58.11,1172.6,11.75,0.74,2897698.5,1.25,99.481,112.14,106.59,90.8,98.8,3.7,61.1,1.2,0.4,-1032776584.0,-2016923.08,3.66,50.37,1.76,18.77,57.54,4.55,0.100003851
2019-11-29,down,55.17,1177.01,12.62,0.71,2897698.5,1.25,99.481,112.14,106.59,90.8,98.8,3.7,61.1,1.2,0.4,-1038846584.0,-3236106.35,4.0,45.15,1.08,18.94,38.79,4.28,0.104278292
2019-12-02,down,55.96,1181.47,14.91,0.71,2916651.1,1.25,99.719,120.52,109.65,88.4,99.1,3.5,61.5,1.2,0.4,-1042736584.0,-1159756.1,2.39,41.69,1.16,19.83,34.81,4.14,0.104661813
2019-12-03,down,56.1,1183.79,15.96,0.69,2916651.1,1.25,99.719,120.52,109.65,88.4,99.1,3.5,61.5,1.2,0.4,-1039566584.0,3500696.72,-0.77,43.76,1.33,20.49,36.12,4.24,0.103270034
2019-12-04,down,58.43,1187.63,14.8,0.69,2916651.1,1.25,99.719,120.52,109.65,88.4,99.1,3.5,61.5,1.2,0.4,-1043296584.0,-401692.79,0.28,40.56,1.5,20.53,33.88,4.19,0.104918182
2019-12-05,down,58.43,1189.46,14.52,0.69,2916651.1,1.25,99.719,120.52,109.65,88.4,99.1,3.5,61.5,1.2,0.4,-1046276584.0,-424000.0,-0.26,37.94,1.9,20.99,32.0,4.27,0.106091619
2019-12-06,neutral,59.2,1187.98,13.62,0.69,2916651.1,1.25,99.719,120.52,109.65,88.4,99.1,3.5,61.5,1.2,0.4,-1043626584.0,876934.67,0.21,39.37,2.41,21.44,36.92,4.32,0.104918182
2019-12-09,down,59.02,1186.11,15.86,0.69,2916651.1,1.25,99.719,120.52,109.65,88.4,99.1,3.5,61.5,1.2,0.4,-1046396584.0,-492134.83,-0.7,37.06,2.95,22.2,33.79,4.5,0.104788519
2019-12-10,down,59.24,1188.68,15.68,0.69,2916651.1,1.25,99.719,120.52,109.65,88.4,99.1,3.5,61.5,1.2,0.4,-1042746584.0,3300852.71,-0.42,38.87,3.66,22.87,45.61,4.61,0.101670378
2019-12-11,down,58.76,1189.07,14.99,0.7,2916651.1,1.25,99.719,120.52,109.65,88.4,99.1,3.5,61.5,1.2,0.4,-1037356584.0,3292773.11,-1.28,41.67,4.29,23.87,48.18,4.75,0.101069378
2019-12-12,down,59.18,1187.93,13.94,0.71,2916651.1,1.25,99.719,120.52,109.65,88.4,99.1,3.5,61.5,1.2,0.4,-1031036584.0,6388872.65,-2.41,45.24,4.95,25.2,69.31,4.64,0.0980520615
2019-12-13,down,60.07,1169.59,12.63,0.72,2916651.1,1.25,99.719,120.52,109.65,88.4,99.1,3.5,61.5,1.2,0.4,-1021846584.0,3982217.57,0.38,51.27,5.27,27.04,75.36,4.4,0.0972692794
2019-12-16,down,60.21,1172.53,12.14,0.71,2916651.1,1.25,99.719,120.52,109.65,88.4,99.1,3.5,61.5,1.2,0.4,-1028596584.0,-3133859.15,1.91,46.3,5.23,26.97,79.64,4.48,0.0989605564
2019-12-17,down,60.94,1167.46,12.29,0.7,2916651.1,1.25,99.719,120.52,109.65,88.4,99.1,3.5,61.5,1.2,0.4,-1033676584.0,-2986666.67,0.15,42.21,5.4,27.01,68.19,4.42,0.100592209
2019-12-18,down,60.93,1162.78,12.58,0.7,2916651.1,1.25,99.719,120.52,109.65,88.4,99.1,3.5,61.5,1.2,0.4,-1027276584.0,-572578.13,-0.53,46.29,5.78,27.78,67.24,4.5,0.100949049
2019-12-19,down,61.22,1164.36,12.5,0.71,2916651.1,1.25,99.719,120.52,109.65,88.4,99.1,3.5,61.5,1.2,0.4,-1023786584.0,2522800.0,-1.42,48.67,6.15,28.78,66.55,4.62,0.100356522
2019-12-20,down,60.44,1161.06,12.51,0.71,2916651.1,1.25,99.719,120.52,109.65,88.4,99.1,3.5,61.5,1.2,0.4,-1020076584.0,990155.44,-0.0,51.29,6.34,29.64,68.21,4.71,0.100003851
